what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319915947867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319915957023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319915958631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319915978597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319915993800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319915999742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319915999858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916000910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916030054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319916035808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916041827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916041915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916043175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916054167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916062430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916062927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916062988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916062997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916063030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916063236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916063428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916066633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916067849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916072262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916092805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319916109865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916111700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916114108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916119811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916120972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916124495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916150225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319916181848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916191213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916213686
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916213876
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1319916228665
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916232988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916256987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916257020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916257053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916257086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916257249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916257449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916257643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916257838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1319916258019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319916258670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916262992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916263145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916265518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916272848
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916273026
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916277134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916284831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916284942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916285576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916297067
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916299517
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916300162
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916300163
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916301089
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916303149
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916303149
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319916306267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916326651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916331249
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916332170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319916336419
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319916341492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916341782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916346396
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319916347558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916353439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916632977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319916634445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918760536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918761492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918820841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918821586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918823070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1319918823078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918827762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918839495
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319918839575
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319918839665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319918840478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1319918842193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319918842452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319918843604
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319918845890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918858599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1319918858617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918860532
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319918870835
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319918887978
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319918889865
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319918889946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319918893728
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319918894332
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319918895273
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319918907431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1319918909222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319918912533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319918924015
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319918925935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319918937580
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319918939478
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1319918951108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918951121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918954452
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1319918959301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319918961700
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319918963995
